molecule,atom_index_1,atom_index_2,bond_index,pred_bde
CCCCCCCCC=CCCCCCCCC(=O)OCCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCCCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCCCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCCCC(=O)OC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCCCC(=O)OC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCCCCCC(=O)OC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCCCCCC(=O)OC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCCO,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCCO,6,7,6,73.99439
CCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCC,7,8,7,87.4631
CCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCC,5,6,5,87.624794
CCCCCCCCCC,4,5,4,87.647575
CCCCCCCCCC,2,3,2,87.72723
CCCCCCCCCC,6,7,6,87.72723
CCCCCCCCCC,0,1,0,89.16481
CCCCCCCCCC,8,9,8,89.16481
CCCCCCCCCC(=O)O,7,8,7,85.32722
CCCCCCCCCC(=O)O,4,5,4,87.38629
CCCCCCCCCC(=O)O,1,2,1,87.4631
CCCCCCCCCC(=O)O,3,4,3,87.624794
CCCCCCCCCC(=O)O,2,3,2,87.72723
CCCCCCCCCC(=O)O,5,6,5,88.02201
CCCCCCCCCC(=O)O,6,7,6,88.52624
CCCCCCCCCC(=O)O,0,1,0,89.16481
CCCCCCCCCC(=O)OC,7,8,7,85.14982
CCCCCCCCCC(=O)OC,4,5,4,87.38629
CCCCCCCCCC(=O)OC,1,2,1,87.4631
CCCCCCCCCC(=O)OC,3,4,3,87.624794
CCCCCCCCCC(=O)OC,2,3,2,87.72723
CCCCCCCCCC(=O)OC,5,6,5,87.95713
CCCCCCCCCC(=O)OC,6,7,6,88.15911
CCCCCCCCCC(=O)OC,0,1,0,89.16481
CCCCCCCCCC(=O)OC(C)C,7,8,7,85.18084
CCCCCCCCCC(=O)OC(C)C,4,5,4,87.38629
CCCCCCCCCC(=O)OC(C)C,1,2,1,87.4631
CCCCCCCCCC(=O)OC(C)C,3,4,3,87.624794
CCCCCCCCCC(=O)OC(C)C,2,3,2,87.72723
CCCCCCCCCC(=O)OC(C)C,5,6,5,87.95713
CCCCCCCCCC(=O)OC(C)C,6,7,6,88.129395
CCCCCCCCCC(=O)OC(C)C,12,13,12,88.95362
CCCCCCCCCC(=O)OC(C)C,12,14,13,88.95362
CCCCCCCCCC(=O)OC(C)C,0,1,0,89.16481
CCCCCCCCCC(=O)OCC,7,8,7,85.12468
CCCCCCCCCC(=O)OCC,4,5,4,87.38629
CCCCCCCCCC(=O)OCC,1,2,1,87.4631
CCCCCCCCCC(=O)OCC,3,4,3,87.624794
CCCCCCCCCC(=O)OCC,2,3,2,87.72723
CCCCCCCCCC(=O)OCC,5,6,5,87.95713
CCCCCCCCCC(=O)OCC,6,7,6,88.145256
CCCCCCCCCC(=O)OCC,0,1,0,89.16481
CCCCCCCCCC(=O)OCC,12,13,12,90.11399
CCCCCCCCCC(=O)OCCC,7,8,7,85.12368
CCCCCCCCCC(=O)OCCC,4,5,4,87.38629
CCCCCCCCCC(=O)OCCC,1,2,1,87.4631
CCCCCCCCCC(=O)OCCC,3,4,3,87.624794
CCCCCCCCCC(=O)OCCC,2,3,2,87.72723
CCCCCCCCCC(=O)OCCC,5,6,5,87.95713
CCCCCCCCCC(=O)OCCC,6,7,6,88.145256
CCCCCCCCCC(=O)OCCC,12,13,12,88.240685
CCCCCCCCCC(=O)OCCC,0,1,0,89.16481
CCCCCCCCCC(=O)OCCC,13,14,13,90.370255
CCCCCCCCCC(=O)OCCCC,7,8,7,85.12368
CCCCCCCCCC(=O)OCCCC,4,5,4,87.38629
CCCCCCCCCC(=O)OCCCC,1,2,1,87.4631
CCCCCCCCCC(=O)OCCCC,3,4,3,87.624794
CCCCCCCCCC(=O)OCCCC,2,3,2,87.72723
CCCCCCCCCC(=O)OCCCC,5,6,5,87.95713
CCCCCCCCCC(=O)OCCCC,6,7,6,88.145256
CCCCCCCCCC(=O)OCCCC,12,13,12,88.4268
CCCCCCCCCC(=O)OCCCC,13,14,13,88.62226
CCCCCCCCCC(=O)OCCCC,0,1,0,89.16481
CCCCCCCCCC(=O)OCCCC,14,15,14,89.24099
CCCCCCCCCC(=O)OCCCCCC,7,8,7,85.12368
CCCCCCCCCC(=O)OCCCCCC,4,5,4,87.38629
CCCCCCCCCC(=O)OCCCCCC,1,2,1,87.4631
CCCCCCCCCC(=O)OCCCCCC,3,4,3,87.624794
CCCCCCCCCC(=O)OCCCCCC,15,16,15,87.65862
CCCCCCCCCC(=O)OCCCCCC,2,3,2,87.72723
CCCCCCCCCC(=O)OCCCCCC,5,6,5,87.95713
CCCCCCCCCC(=O)OCCCCCC,14,15,14,87.975395
CCCCCCCCCC(=O)OCCCCCC,6,7,6,88.145256
CCCCCCCCCC(=O)OCCCCCC,12,13,12,88.406944
CCCCCCCCCC(=O)OCCCCCC,13,14,13,88.92203
CCCCCCCCCC(=O)OCCCCCC,16,17,16,89.16481
CCCCCCCCCC(=O)OCCCCCC,0,1,0,89.16481
CCCCCCCCCC(C)C=CC(C)CCCCCCCCC,13,15,14,73.168434
CCCCCCCCCC(C)C=CC(C)CCCCCCCCC,8,9,8,73.168434
CCCCCCCCCC(C)C=CC(C)CCCCCCCCC,9,10,9,74.747086
CCCCCCCCCC(C)C=CC(C)CCCCCCCCC,13,14,13,74.747086
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,9,11,10,84.159966
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,12,13,12,84.159966
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,13,15,14,84.91869
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,8,9,8,84.91869
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,13,14,13,86.414055
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,9,10,9,86.414055
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,11,12,11,86.654655
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,16,17,16,86.68342
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,6,7,6,86.68342
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,15,16,15,87.09431
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,7,8,7,87.09431
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,21,22,21,87.4631
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,1,2,1,87.4631
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,5,6,5,87.573875
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,17,18,17,87.573875
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,3,4,3,87.624794
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,19,20,19,87.624794
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,4,5,4,87.63646
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,18,19,18,87.63646
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,2,3,2,87.72723
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,20,21,20,87.72723
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,22,23,22,89.16481
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,0,1,0,89.16481
CCCCCCCCCC(C)c1ccccc1,8,9,8,75.68571
CCCCCCCCCC(C)c1ccccc1,9,10,9,77.4181
CCCCCCCCCC(CCCC)(CCCC)c1ccccc1,9,10,9,74.34788
CCCCCCCCCC(CCCC)(CCCC)c1ccccc1,9,14,13,74.34788
CCCCCCCCCC(CCCC)(CCCC)c1ccccc1,8,9,8,74.36695
CCCCCCCCCC1=CC=CC=C1,7,8,7,77.51106
CCCCCCCCCC=C,7,8,7,74.30962
CCCCCCCCCC=CC=CC=CC=CC=CC=CC(=O)OC,7,8,7,68.410446
CCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCC,8,9,8,87.4631
CCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCC,6,7,6,87.624794
CCCCCCCCCCC,4,5,4,87.63932
CCCCCCCCCCC,5,6,5,87.63932
CCCCCCCCCCC,2,3,2,87.72723
CCCCCCCCCCC,7,8,7,87.72723
CCCCCCCCCCC,0,1,0,89.16481
CCCCCCCCCCC,9,10,9,89.16481
CCCCCCCCCCC/C=C\CCCCC(=O)OC,9,10,9,73.99439
CCCCCCCCCCC/C=C\CCCCC(=O)OC,13,14,13,74.45513
CCCCCCCCCCC=C,8,9,8,74.30962
CCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCC,9,10,9,87.4631
CCCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCC,7,8,7,87.624794
CCCCCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCC,4,5,4,87.63932
CCCCCCCCCCCC,6,7,6,87.63932
CCCCCCCCCCCC,8,9,8,87.72723
CCCCCCCCCCCC,2,3,2,87.72723
CCCCCCCCCCCC,10,11,10,89.16481
CCCCCCCCCCCC,0,1,0,89.16481
CCCCCCCCCCCC(=O)OC,9,10,9,85.14982
CCCCCCCCCCCC(=O)OC,6,7,6,87.37799
CCCCCCCCCCCC(=O)OC,1,2,1,87.4631
CCCCCCCCCCCC(=O)OC,3,4,3,87.624794
CCCCCCCCCCCC(=O)OC,5,6,5,87.63109
CCCCCCCCCCCC(=O)OC,4,5,4,87.63932
CCCCCCCCCCCC(=O)OC,2,3,2,87.72723
CCCCCCCCCCCC(=O)OC,7,8,7,87.95713
CCCCCCCCCCCC(=O)OC,8,9,8,88.15911
CCCCCCCCCCCC(=O)OC,0,1,0,89.16481
CCCCCCCCCCCC(=O)OC=C,11,13,12,79.30172
CCCCCCCCCCCC(=O)OC=C,9,10,9,84.87798
CCCCCCCCCCCC(=O)OCC,9,10,9,85.12468
CCCCCCCCCCCC(=O)OCC,6,7,6,87.37799
CCCCCCCCCCCC(=O)OCC,1,2,1,87.4631
CCCCCCCCCCCC(=O)OCC,3,4,3,87.624794
CCCCCCCCCCCC(=O)OCC,5,6,5,87.63109
CCCCCCCCCCCC(=O)OCC,4,5,4,87.63932
CCCCCCCCCCCC(=O)OCC,2,3,2,87.72723
CCCCCCCCCCCC(=O)OCC,7,8,7,87.95713
CCCCCCCCCCCC(=O)OCC,8,9,8,88.145256
CCCCCCCCCCCC(=O)OCC,0,1,0,89.16481
CCCCCCCCCCCC(=O)OCC,14,15,14,90.11399
CCCCCCCCCCCC(=O)OCCC,9,10,9,85.12368
CCCCCCCCCCCC(=O)OCCC,6,7,6,87.37799
CCCCCCCCCCCC(=O)OCCC,1,2,1,87.4631
CCCCCCCCCCCC(=O)OCCC,3,4,3,87.624794
CCCCCCCCCCCC(=O)OCCC,5,6,5,87.63109
CCCCCCCCCCCC(=O)OCCC,4,5,4,87.63932
CCCCCCCCCCCC(=O)OCCC,2,3,2,87.72723
CCCCCCCCCCCC(=O)OCCC,7,8,7,87.95713
CCCCCCCCCCCC(=O)OCCC,8,9,8,88.145256
CCCCCCCCCCCC(=O)OCCC,14,15,14,88.240685
CCCCCCCCCCCC(=O)OCCC,0,1,0,89.16481
CCCCCCCCCCCC(=O)OCCC,15,16,15,90.370255
CCCCCCCCCCCC(=O)OCCCC,9,10,9,85.12368
CCCCCCCCCCCC(=O)OCCCC,6,7,6,87.37799
CCCCCCCCCCCC(=O)OCCCC,1,2,1,87.4631
CCCCCCCCCCCC(=O)OCCCC,3,4,3,87.624794
CCCCCCCCCCCC(=O)OCCCC,5,6,5,87.63109
CCCCCCCCCCCC(=O)OCCCC,4,5,4,87.63932
CCCCCCCCCCCC(=O)OCCCC,2,3,2,87.72723
CCCCCCCCCCCC(=O)OCCCC,7,8,7,87.95713
CCCCCCCCCCCC(=O)OCCCC,8,9,8,88.145256
CCCCCCCCCCCC(=O)OCCCC,14,15,14,88.4268
CCCCCCCCCCCC(=O)OCCCC,15,16,15,88.62226
CCCCCCCCCCCC(=O)OCCCC,0,1,0,89.16481
CCCCCCCCCCCC(=O)OCCCC,16,17,16,89.24099
CCCCCCCCCCCC(=O)OCCCCCC,9,10,9,85.12368
CCCCCCCCCCCC(=O)OCCCCCC,6,7,6,87.37799
CCCCCCCCCCCC(=O)OCCCCCC,1,2,1,87.4631
CCCCCCCCCCCC(=O)OCCCCCC,3,4,3,87.624794
CCCCCCCCCCCC(=O)OCCCCCC,5,6,5,87.63109
CCCCCCCCCCCC(=O)OCCCCCC,4,5,4,87.63932
CCCCCCCCCCCC(=O)OCCCCCC,17,18,17,87.65862
CCCCCCCCCCCC(=O)OCCCCCC,2,3,2,87.72723
CCCCCCCCCCCC(=O)OCCCCCC,7,8,7,87.95713
CCCCCCCCCCCC(=O)OCCCCCC,16,17,16,87.975395
CCCCCCCCCCCC(=O)OCCCCCC,8,9,8,88.145256
CCCCCCCCCCCC(=O)OCCCCCC,14,15,14,88.406944
CCCCCCCCCCCC(=O)OCCCCCC,15,16,15,88.92203
CCCCCCCCCCCC(=O)OCCCCCC,0,1,0,89.16481
CCCCCCCCCCCC(=O)OCCCCCC,18,19,18,89.16481
CCCCCCCCCCCC(=O)OCCCCCCCC,9,10,9,85.12368
CCCCCCCCCCCC(=O)OCCCCCCCC,6,7,6,87.37799
CCCCCCCCCCCC(=O)OCCCCCCCC,19,20,19,87.4631
CCCCCCCCCCCC(=O)OCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCC(=O)OCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCC(=O)OCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCC(=O)OCCCCCCCC,4,5,4,87.63932
CCCCCCCCCCCC(=O)OCCCCCCCC,2,3,2,87.72723
CCCCCCCCCCCC(=O)OCCCCCCCC,18,19,18,87.72723
CCCCCCCCCCCC(=O)OCCCCCCCC,17,18,17,87.80775
CCCCCCCCCCCC(=O)OCCCCCCCC,16,17,16,87.92156
CCCCCCCCCCCC(=O)OCCCCCCCC,7,8,7,87.95713
CCCCCCCCCCCC(=O)OCCCCCCCC,8,9,8,88.145256
CCCCCCCCCCCC(=O)OCCCCCCCC,14,15,14,88.40113
CCCCCCCCCCCC(=O)OCCCCCCCC,15,16,15,89.020546
CCCCCCCCCCCC(=O)OCCCCCCCC,20,21,20,89.16481
CCCCCCCCCCCC(=O)OCCCCCCCC,0,1,0,89.16481
CCCCCCCCCCCC(=O)OCCCCCCCCCC,9,10,9,85.12368
CCCCCCCCCCCC(=O)OCCCCCCCCCC,6,7,6,87.37799
CCCCCCCCCCCC(=O)OCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCC(=O)OCCCCCCCCCC,21,22,21,87.4631
CCCCCCCCCCCC(=O)OCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCC(=O)OCCCCCCCCCC,19,20,19,87.624794
CCCCCCCCCCCC(=O)OCCCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCC(=O)OCCCCCCCCCC,4,5,4,87.63932
CCCCCCCCCCCC(=O)OCCCCCCCCCC,18,19,18,87.63932
CCCCCCCCCCCC(=O)OCCCCCCCCCC,2,3,2,87.72723
CCCCCCCCCCCC(=O)OCCCCCCCCCC,20,21,20,87.72723
CCCCCCCCCCCC(=O)OCCCCCCCCCC,17,18,17,87.81748
CCCCCCCCCCCC(=O)OCCCCCCCCCC,16,17,16,87.913216
CCCCCCCCCCCC(=O)OCCCCCCCCCC,7,8,7,87.95713
CCCCCCCCCCCC(=O)OCCCCCCCCCC,8,9,8,88.145256
CCCCCCCCCCCC(=O)OCCCCCCCCCC,14,15,14,88.40113
CCCCCCCCCCCC(=O)OCCCCCCCCCC,15,16,15,89.020546
CCCCCCCCCCCC(=O)OCCCCCCCCCC,0,1,0,89.16481
CCCCCCCCCCCC(=O)OCCCCCCCCCC,22,23,22,89.16481
CCCCCCCCCCCC=CCCCCC(=O)OC,9,10,9,73.99439
CCCCCCCCCCCC=CCCCCC(=O)OC,13,14,13,74.45513
CCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCC,10,11,10,87.4631
CCCCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCCC,8,9,8,87.624794
CCCCCCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCCC,6,7,6,87.63109
CCCCCCCCCCCCC,4,5,4,87.63932
CCCCCCCCCCCCC,7,8,7,87.63932
CCCCCCCCCCCCC,9,10,9,87.72723
CCCCCCCCCCCCC,2,3,2,87.72723
CCCCCCCCCCCCC,11,12,11,89.16481
CCCCCCCCCCCCC,0,1,0,89.16481
CCCCCCCCCCCCC(C)C1=CC=CC=C1,11,12,11,75.68571
CCCCCCCCCCCCC(C)C1=CC=CC=C1,12,13,12,77.4181
CCCCCCCCCCCCC1=CC=CC=C1,10,11,10,77.51106
CCCCCCCCCCCCC1CCCC(C)C1,12,13,12,86.477516
CCCCCCCCCCCCC1CCCC(C)C1,11,12,11,86.49465
CCCCCCCCCCCCC1CCCC(C)C1,15,16,15,86.639046
CCCCCCCCCCCCC1CCCC(C)C1,9,10,9,87.06162
CCCCCCCCCCCCC1CCCC(C)C1,16,18,17,87.11627
CCCCCCCCCCCCC1CCCC(C)C1,18,12,18,87.12398
CCCCCCCCCCCCC1CCCC(C)C1,10,11,10,87.412544
CCCCCCCCCCCCC1CCCC(C)C1,1,2,1,87.4631
CCCCCCCCCCCCC1CCCC(C)C1,8,9,8,87.607925
CCCCCCCCCCCCC1CCCC(C)C1,3,4,3,87.624794
CCCCCCCCCCCCC1CCCC(C)C1,7,8,7,87.63102
CCCCCCCCCCCCC1CCCC(C)C1,5,6,5,87.63109
CCCCCCCCCCCCC1CCCC(C)C1,6,7,6,87.63109
CCCCCCCCCCCCC1CCCC(C)C1,4,5,4,87.63932
CCCCCCCCCCCCC1CCCC(C)C1,2,3,2,87.72723
CCCCCCCCCCCCC1CCCC(C)C1,16,17,16,88.44028
CCCCCCCCCCCCC1CCCC(C)C1,14,15,14,88.82605
CCCCCCCCCCCCC1CCCC(C)C1,13,14,13,88.9261
CCCCCCCCCCCCC1CCCC(C)C1,0,1,0,89.16481
CCCCCCCCCCCCC=C,10,11,10,74.30962
CCCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCC,11,12,11,87.4631
CCCCCCCCCCCCCC,9,10,9,87.624794
CCCCCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCCCC,6,7,6,87.63109
CCCCCCCCCCCCCC,7,8,7,87.63109
CCCCCCCCCCCCCC,4,5,4,87.63932
CCCCCCCCCCCCCC,8,9,8,87.63932
CCCCCCCCCCCCCC,2,3,2,87.72723
CCCCCCCCCCCCCC,10,11,10,87.72723
CCCCCCCCCCCCCC,12,13,12,89.16481
CCCCCCCCCCCCCC,0,1,0,89.16481
CCCCCCCCCCCCCC(=O)OC,11,12,11,85.14982
CCCCCCCCCCCCCC(=O)OC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OC,3,4,3,87.624794
CCCCCCCCCCCCCC(=O)OC,5,6,5,87.63109
CCCCCCCCCCCCCC(=O)OC,6,7,6,87.63109
CCCCCCCCCCCCCC(=O)OC,7,8,7,87.63109
CCCCCCCCCCCCCC(=O)OC,4,5,4,87.63932
CCCCCCCCCCCCCC(=O)OC,2,3,2,87.72723
CCCCCCCCCCCCCC(=O)OC,9,10,9,87.95713
CCCCCCCCCCCCCC(=O)OC,10,11,10,88.15911
CCCCCCCCCCCCCC(=O)OC,0,1,0,89.16481
CCCCCCCCCCCCCC(=O)OCC,11,12,11,85.12468
CCCCCCCCCCCCCC(=O)OCC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OCC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCC,3,4,3,87.624794
CCCCCCCCCCCCCC(=O)OCC,5,6,5,87.63109
CCCCCCCCCCCCCC(=O)OCC,6,7,6,87.63109
CCCCCCCCCCCCCC(=O)OCC,7,8,7,87.63109
CCCCCCCCCCCCCC(=O)OCC,4,5,4,87.63932
CCCCCCCCCCCCCC(=O)OCC,2,3,2,87.72723
CCCCCCCCCCCCCC(=O)OCC,9,10,9,87.95713
CCCCCCCCCCCCCC(=O)OCC,10,11,10,88.145256
CCCCCCCCCCCCCC(=O)OCC,0,1,0,89.16481
CCCCCCCCCCCCCC(=O)OCC,16,17,16,90.11399
CCCCCCCCCCCCCC(=O)OCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OCCC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCCC,3,4,3,87.624794
CCCCCCCCCCCCCC(=O)OCCC,5,6,5,87.63109
CCCCCCCCCCCCCC(=O)OCCC,6,7,6,87.63109
CCCCCCCCCCCCCC(=O)OCCC,7,8,7,87.63109
CCCCCCCCCCCCCC(=O)OCCC,4,5,4,87.63932
CCCCCCCCCCCCCC(=O)OCCC,2,3,2,87.72723
CCCCCCCCCCCCCC(=O)OCCC,9,10,9,87.95713
CCCCCCCCCCCCCC(=O)OCCC,10,11,10,88.145256
CCCCCCCCCCCCCC(=O)OCCC,16,17,16,88.240685
CCCCCCCCCCCCCC(=O)OCCC,0,1,0,89.16481
CCCCCCCCCCCCCC(=O)OCCC,17,18,17,90.370255
CCCCCCCCCCCCCC(=O)OCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OCCCC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCCCC,3,4,3,87.624794
CCCCCCCCCCCCCC(=O)OCCCC,5,6,5,87.63109
CCCCCCCCCCCCCC(=O)OCCCC,6,7,6,87.63109
CCCCCCCCCCCCCC(=O)OCCCC,7,8,7,87.63109
CCCCCCCCCCCCCC(=O)OCCCC,4,5,4,87.63932
CCCCCCCCCCCCCC(=O)OCCCC,2,3,2,87.72723
CCCCCCCCCCCCCC(=O)OCCCC,9,10,9,87.95713
CCCCCCCCCCCCCC(=O)OCCCC,10,11,10,88.145256
CCCCCCCCCCCCCC(=O)OCCCC,16,17,16,88.4268
CCCCCCCCCCCCCC(=O)OCCCC,17,18,17,88.62226
CCCCCCCCCCCCCC(=O)OCCCC,0,1,0,89.16481
CCCCCCCCCCCCCC(=O)OCCCC,18,19,18,89.24099
CCCCCCCCCCCCCC(=O)OCCCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCCCC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCCCCCC,3,4,3,87.624794
CCCCCCCCCCCCCC(=O)OCCCCCC,5,6,5,87.63109
CCCCCCCCCCCCCC(=O)OCCCCCC,6,7,6,87.63109
CCCCCCCCCCCCCC(=O)OCCCCCC,7,8,7,87.63109
CCCCCCCCCCCCCC(=O)OCCCCCC,4,5,4,87.63932
CCCCCCCCCCCCCC(=O)OCCCCCC,19,20,19,87.65862
CCCCCCCCCCCCCC(=O)OCCCCCC,2,3,2,87.72723
CCCCCCCCCCCCCC(=O)OCCCCCC,9,10,9,87.95713
CCCCCCCCCCCCCC(=O)OCCCCCC,18,19,18,87.975395
CCCCCCCCCCCCCC(=O)OCCCCCC,10,11,10,88.145256
CCCCCCCCCCCCCC(=O)OCCCCCC,16,17,16,88.406944
CCCCCCCCCCCCCC(=O)OCCCCCC,17,18,17,88.92203
CCCCCCCCCCCCCC(=O)OCCCCCC,0,1,0,89.16481
CCCCCCCCCCCCCC(=O)OCCCCCC,20,21,20,89.16481
CCCCCCCCCCCCCC(=O)OCCCCCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCCCCCC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCCCCCCCC,21,22,21,87.4631
CCCCCCCCCCCCCC(=O)OCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCCCC(=O)OCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCCCC(=O)OCCCCCCCC,6,7,6,87.63109
CCCCCCCCCCCCCC(=O)OCCCCCCCC,7,8,7,87.63109
CCCCCCCCCCCCCC(=O)OCCCCCCCC,4,5,4,87.63932
CCCCCCCCCCCCCC(=O)OCCCCCCCC,2,3,2,87.72723
CCCCCCCCCCCCCC(=O)OCCCCCCCC,20,21,20,87.72723
CCCCCCCCCCCCCC(=O)OCCCCCCCC,19,20,19,87.80775
CCCCCCCCCCCCCC(=O)OCCCCCCCC,18,19,18,87.92156
CCCCCCCCCCCCCC(=O)OCCCCCCCC,9,10,9,87.95713
CCCCCCCCCCCCCC(=O)OCCCCCCCC,10,11,10,88.145256
CCCCCCCCCCCCCC(=O)OCCCCCCCC,16,17,16,88.40113
CCCCCCCCCCCCCC(=O)OCCCCCCCC,17,18,17,89.020546
CCCCCCCCCCCCCC(=O)OCCCCCCCC,0,1,0,89.16481
CCCCCCCCCCCCCC(=O)OCCCCCCCC,22,23,22,89.16481
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,23,24,23,87.4631
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,21,22,21,87.624794
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,6,7,6,87.63109
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,7,8,7,87.63109
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,4,5,4,87.63932
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,20,21,20,87.63932
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,2,3,2,87.72723
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,22,23,22,87.72723
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,19,20,19,87.81748
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,18,19,18,87.913216
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,9,10,9,87.95713
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,10,11,10,88.145256
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,16,17,16,88.40113
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,17,18,17,89.020546
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,24,25,24,89.16481
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,0,1,0,89.16481
CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC,25,26,25,87.4631
CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC,23,24,23,87.624794
